name,time,value
humidity,1657993965489416367,53
humidity,1657993974829679885,53
humidity,1657993984025434240,53
humidity,1657993993279049996,53
humidity,1657994002530344795,54
humidity,1657994011811309696,54
humidity,1657994021162694346,53
humidity,1657994030359436757,53
humidity,1657994039611451398,53
humidity,1657994048887145830,53
humidity,1657994058142058608,53
humidity,1657994067399704735,53
humidity,1657994076655571983,53
humidity,1657994085907179760,53
humidity,1657994095160786010,53
humidity,1657994104433692445,53
humidity,1657994113699786628,53
humidity,1657994122976917352,53
humidity,1657994132236012357,53
humidity,1657994141499909940,53
humidity,1657994150766238809,53
humidity,1657994160040814901,53
humidity,1657994169307844389,53
humidity,1657994178579097981,53
humidity,1657994187841152773,53
humidity,1657994197110038493,53
humidity,1657994206388163391,53
humidity,1657994215657186654,53
humidity,1657994224928046335,53
humidity,1657994234216418539,53
humidity,1657994243487467999,53
humidity,1657994252743594553,53
humidity,1657994262004488246,53
humidity,1657994271272125608,53
humidity,1657994280551928287,53
humidity,1657994289828594262,54
humidity,1657994299086595616,53
humidity,1657994308356901199,54
humidity,1657994317628863649,53
humidity,1657994326897961057,53
humidity,1657994336162955310,53
humidity,1657994345420845677,53
humidity,1657994354683539853,53
humidity,1657994363935128565,53
humidity,1657994373211103262,54
humidity,1657994382495231313,53
humidity,1657994391752067227,53
humidity,1657994401012091682,53
humidity,1657994410287222881,53
humidity,1657994419541057829,53
humidity,1657994428798841439,53
humidity,1657994438054240763,53
humidity,1657994447313355142,53
humidity,1657994456564092685,53
humidity,1657994465823149668,53
humidity,1657994475094208002,53
humidity,1657994484357025943,53
humidity,1657994493612063101,53
humidity,1657994502905487032,53
humidity,1657994512125280304,53
humidity,1657994521380107756,53
humidity,1657994530625136963,53
humidity,1657994539883173504,53
humidity,1657994549144132121,53
humidity,1657994558415521016,53
humidity,1657994567676467567,53
humidity,1657994576931212939,53
humidity,1657994586192215622,53
humidity,1657994595455436011,53
humidity,1657994604715301612,53
humidity,1657994613978996684,53
humidity,1657994623230422390,52
humidity,1657994632490325025,52
humidity,1657994641751463797,52
humidity,1657994651010967004,52
humidity,1657994660288020475,51
humidity,1657994669547480536,51
humidity,1657994678802316387,51
humidity,1657994688055988319,52
humidity,1657994697303519691,51
humidity,1657994706571296809,51
humidity,1657994715830680978,51
humidity,1657994725086604022,51
humidity,1657994734356338844,51
humidity,1657994743637513649,51
humidity,1657994752917666948,51
humidity,1657994762166625481,51
humidity,1657994771434704429,51
humidity,1657994780691474221,50
humidity,1657994789959661889,50
humidity,1657994799222671302,50
humidity,1657994808485757422,51
humidity,1657994817735979905,50
humidity,1657994827007002448,50
humidity,1657994836277735050,50
humidity,1657994845547470327,50
humidity,1657994854811133141,50
humidity,1657994864084033454,50
humidity,1657994873356786355,50
humidity,1657994882623957947,50
humidity,1657994891892145555,50
humidity,1657994901158207587,50
humidity,1657994910430052414,50
humidity,1657994919680161550,50
humidity,1657994928934321701,50
humidity,1657994938204183733,50
humidity,1657994947459516138,50
humidity,1657994956725601798,50
humidity,1657994965977169420,50
humidity,1657994975232339010,50
humidity,1657994984490263299,50
humidity,1657994993753014266,50
humidity,1657995003012401281,50
humidity,1657995012266049733,50
humidity,1657995021536286020,50
humidity,1657995030802378377,50
humidity,1657995040061430213,50
humidity,1657995049339289378,50
humidity,1657995058593497897,50
humidity,1657995067866121061,50
humidity,1657995077148463787,50
humidity,1657995086403892635,50
humidity,1657995095655617996,50
humidity,1657995104926797733,50
humidity,1657995114186752726,50
humidity,1657995123440908842,50
humidity,1657995132711688456,50
humidity,1657995141976675248,50
humidity,1657995151245860868,50
humidity,1657995160515894469,50
humidity,1657995169775780554,50
